CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Sociedade;Razao_Social;CNPJ;Tipo_Sociedade;Descricao_Atividades;Pais_Sede;UF_Sede;Municipio_Sede;Participacao_Emissor;Possui_Registro_CVM;Codigo_CVM;Razao_Aquisicao_Manutencao;Data_Valor_Mercado;Data_Valor_Contabil;Valor_Mercado;Valor_Contabil
00.000.208/0001-00;2024-12-31;18;148166;BRB BANCO DE BRASILIA S.A.;849863;BRB DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;33850686000169;;;;;;99.00000000;;;;;;;
00.000.208/0001-00;2024-12-31;18;148166;BRB BANCO DE BRASILIA S.A.;849864;Cartão BRB S.A.;01984199000100;;;;;;100.00000000;;;;;;;
00.000.208/0001-00;2024-12-31;18;148166;BRB BANCO DE BRASILIA S.A.;849865;BRB SERVIÇOS S.A.;12875569000180;;;;;;100.00000000;;;;;;;
00.000.208/0001-00;2024-12-31;18;148166;BRB BANCO DE BRASILIA S.A.;849866;BRB Administradora e Corretora de Seguros S.A.;42597575000183;;;;;;100.00000000;;;;;;;
00.001.180/0001-26;2024-12-31;22;147675;CENTRAIS ELET BRAS S.A. - ELETROBRAS;848449;AES BRASIL (ANTIGA AES TIETÊ S.A.);37663076000107;;;;;;0.52600000;;;;;;;
00.001.180/0001-26;2024-12-31;22;147675;CENTRAIS ELET BRAS S.A. - ELETROBRAS;848450;Auren Energia S.A. (antiga CESP - Companhia Energética de São Paulo S.A.);28594234000123;;;;;;0.05200000;;;;;;;
00.001.180/0001-26;2024-12-31;22;147675;CENTRAIS ELET BRAS S.A. - ELETROBRAS;848451;CEB LAJEADO S.A.;03677638000150;;;;;;40.06900000;;;;;;;
00.001.180/0001-26;2024-12-31;22;147675;CENTRAIS ELET BRAS S.A. - ELETROBRAS;848452;Centrais Elétricas de Santa Catarina S.A.;83878892000155;;;;;;10.75100000;;;;;;;
00.001.180/0001-26;2024-12-31;22;147675;CENTRAIS ELET BRAS S.A. - ELETROBRAS;848453;Centrais Elétricas do Norte do Brasil S/A - Eletronorte;00357038000116;;;;;;100.00000000;;;;;;;
00.001.180/0001-26;2024-12-31;22;147675;CENTRAIS ELET BRAS S.A. - ELETROBRAS;848454;Enel Green Power Cachoeira Dourada S.A.;01672223000168;;;;;;0.12700000;;;;;;;
00.001.180/0001-26;2024-12-31;22;147675;CENTRAIS ELET BRAS S.A. - ELETROBRAS;848455;Companhia Energética de Roraima;05938444000196;;;;;;0.00200000;;;;;;;
00.001.180/0001-26;2024-12-31;22;147675;CENTRAIS ELET BRAS S.A. - ELETROBRAS;848456;Cia. Energética De Brasília;00070698000111;;;;;;2.09500000;;;;;;;
00.001.180/0001-26;2024-12-31;22;147675;CENTRAIS ELET BRAS S.A. - ELETROBRAS;848457;COMPANHA DE GERAÇÃO E TRANSMISSÃO DE ENERGIA ELÉTRICA DO SUL DO BRASIL (CGT ELETROSUL);02016507000169;;;;;;100.00000000;;;;;;;
00.001.180/0001-26;2024-12-31;22;147675;CENTRAIS ELET BRAS S.A. - ELETROBRAS;848458;Companhia Energética do Ceará;07047251000170;;;;;;7.06300000;;;;;;;
00.001.180/0001-26;2024-12-31;22;147675;CENTRAIS ELET BRAS S.A. - ELETROBRAS;848459;Companhia Estadual de Distribuição de Energia Elétrica - CEEE-D;08467115000100;;;;;;4.62200000;;;;;;;
00.001.180/0001-26;2024-12-31;22;147675;CENTRAIS ELET BRAS S.A. - ELETROBRAS;848460;Companhia Hidro Elétrica do São Francisco;33541368000116;;;;;;100.00000000;;;;;;;
00.001.180/0001-26;2024-12-31;22;147675;CENTRAIS ELET BRAS S.A. - ELETROBRAS;848461;CTEEP - Companhia de Transmissão de Energia Elétrica Paulista;02998611000104;;;;;;35.74000000;;;;;;;
00.001.180/0001-26;2024-12-31;22;147675;CENTRAIS ELET BRAS S.A. - ELETROBRAS;848462;ELETRONUCLEAR SA;42540211000167;;;;;;67.94700000;;;;;;;
00.001.180/0001-26;2024-12-31;22;147675;CENTRAIS ELET BRAS S.A. - ELETROBRAS;848463;EMAE - Empresa Metropolitana de Águas e Energia S.A;02302101000142;;;;;;40.44000000;;;;;;;
00.001.180/0001-26;2024-12-31;22;147675;CENTRAIS ELET BRAS S.A. - ELETROBRAS;848464;Energisa S.A.;00864214000106;;;;;;1.15500000;;;;;;;
00.001.180/0001-26;2024-12-31;22;147675;CENTRAIS ELET BRAS S.A. - ELETROBRAS;848465;CENTRAIS ELÉTRICAS DO PARÁ S.A. - CELPA.;04895728000180;;;;;;0.98900000;;;;;;;
00.001.180/0001-26;2024-12-31;22;147675;CENTRAIS ELET BRAS S.A. - ELETROBRAS;848466;EQUATORIAL MARANHÃO DISTRIBUIDORA DE ENERGIA S.A. - Antiga CEMAR;06272793000184;;;;;;33.40500000;;;;;;;
00.001.180/0001-26;2024-12-31;22;147675;CENTRAIS ELET BRAS S.A. - ELETROBRAS;848467;Lajeado Energia S/A;03460864000184;;;;;;40.06000000;;;;;;;
00.001.180/0001-26;2024-12-31;22;147675;CENTRAIS ELET BRAS S.A. - ELETROBRAS;848468;Luziânia Niquelândia Transmissora;14863121000171;;;;;;49.00000000;;;;;;;
00.001.180/0001-26;2024-12-31;22;147675;CENTRAIS ELET BRAS S.A. - ELETROBRAS;848469;Paulista Lajeado Energia S.A.;03491603000121;;;;;;40.06900000;;;;;;;
00.001.180/0001-26;2024-12-31;22;147675;CENTRAIS ELET BRAS S.A. - ELETROBRAS;848470;Rio Paranapanema Energia S.A.;02998301000181;;;;;;0.46800000;;;;;;;
00.001.180/0001-26;2024-12-31;22;147675;CENTRAIS ELET BRAS S.A. - ELETROBRAS;848471;ROUAR S.A.;00000000000000;;;;;;50.00000000;;;;;;;
00.001.180/0001-26;2024-12-31;22;147675;CENTRAIS ELET BRAS S.A. - ELETROBRAS;848472;COMPANHIA CELG DE PARTICIPAÇÕES (CELGPAR);08560444000193;;;;;;0.02800000;;;;;;;
00.070.698/0001-11;2024-12-31;5;146836;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;844545;BSB ENERGÉTICA S.A.;03820456000196;;;;;;9.00000000;;;;;;;
00.070.698/0001-11;2024-12-31;5;146836;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;844546;CEB GERAÇÃO S.A.;04232314000170;;;;;;100.00000000;;;;;;;
00.070.698/0001-11;2024-12-31;5;146836;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;844547;CEB LAJEADO S.A.;03677638000150;;;;;;59.93000000;;;;;;;
00.070.698/0001-11;2024-12-31;5;146836;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;844548;CEB PARTICIPAÇÕES S.A.;03682014000120;;;;;;100.00000000;;;;;;;
00.070.698/0001-11;2024-12-31;5;146836;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;844549;COMPANHIA BRASILIENSE DE GÁS S.A.;04363670000123;;;;;;25.00000000;;;;;;;
00.070.698/0001-11;2024-12-31;5;146836;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;844550;Corumbá Concessões S.A.;04066598000172;;;;;;32.52000000;;;;;;;
00.070.698/0001-11;2024-12-31;5;146836;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;844551;Energética Corumbá III S.A.;04631430000162;;;;;;37.50000000;;;;;;;
00.070.698/0001-11;2024-12-31;5;146836;COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB;844552;CEB ILUMINAÇÃO PÚBLICA E SERVIÇOS S.A.;39683726000101;;;;;;100.00000000;;;;;;;
00.080.671/0001-00;2024-12-31;7;145178;CARAMURU ALIMENTOS S.A.;834242;INTERGRAIN COMPANY S.A;09214167000120;;;;;;100.00000000;;;;;;;
00.080.671/0001-00;2024-12-31;7;145178;CARAMURU ALIMENTOS S.A.;834243;Terminal São Simão S.A.;37227676000122;;;;;;49.00000000;;;;;;;
00.080.671/0001-00;2024-12-31;7;145178;CARAMURU ALIMENTOS S.A.;834244;Terminal XXXIX de Santos S.A.;04244527000112;;;;;;50.00000000;;;;;;;
00.080.671/0001-00;2024-12-31;7;145178;CARAMURU ALIMENTOS S.A.;834245;CEBRAGEL ARMAZÉNS CERRADO DO BRASIL LTDA;39350970000152;;;;;;23.72000000;;;;;;;
00.080.671/0001-00;2024-12-31;7;145178;CARAMURU ALIMENTOS S.A.;834246;VIA MARIS NAVEGAÇÃO E PORTOS S.A;55365630000151;;;;;;50.00000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819807;Boa Hora 1 Geradora de Energia Solar S.A.;24302776000124;;;;;;100.00000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819808;Boa Hora 2 Geradora de Energia Solar S.A.;24302787000104;;;;;;100.00000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819809;Boa Hora 3 Geradora de Energia Solar S.A.;24302734000193;;;;;;100.00000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819810;Guaimbê Solar Holding S.A.;30757186000199;;;;;;76.59000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819811;MS Participações Societárias S.A.;10288617000108;;;;;;100.00000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819812;Santos Energia Participações S.A.;08685391000137;;;;;;100.00000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819813;AES Tietê Eólica Participações S.A.;11289590000130;;;;;;76.59000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819814;AES Tietê Integra Soluções em Energia Ltda.;26203837000121;;;;;;100.00000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819815;AGV Solar IV Geradora de Energia S.A.;28937900000189;;;;;;76.59000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819816;AGV Solar V Geradora de Energia S.A.;28938999000133;;;;;;76.59000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819817;AGV Solar VI Geradora de Energia S.A.;28937919000125;;;;;;76.59000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819818;AGV Solar VII Geradora de Energia S.A;43721023000106;;;;;;76.59000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819819;Brasventos Eolo Geradora de Energia S.A.;11637090000142;;;;;;76.59000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819820;Brasventos Miassaba 3 Geradora de Energia S.A.;11839616000177;;;;;;76.59000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819821;Centrais Eólicas Ametista S.A.;11201885000103;;;;;;76.59000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819822;Centrais Eólicas Borgo S.A.;12041341000194;;;;;;76.59000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819823;Centrais Eólicas Caetité S.A.;11201767000103;;;;;;76.59000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819824;Centrais Eólicas da Prata S.A.;11366231000130;;;;;;76.59000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819825;Centrais Eólicas dos Araçás S.A.;11201833000137;;;;;;76.59000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819826;Centrais Eólicas Dourados S.A.;12041319000144;;;;;;76.59000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819827;Centrais Eólicas Espigão S.A.;11197321000144;;;;;;76.59000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819828;Centrais Eólicas Maron S.A.;12041214000195;;;;;;76.59000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819829;Centrais Eólicas Morrão S.A.;12049829000168;;;;;;76.59000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819830;Centrais Eólicas Pelourinho S.A.;12048031000100;;;;;;76.59000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819831;Centrais Eólicas Pilões S.A.;11201797000101;;;;;;76.59000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819832;Centrais Eólicas Seraíma S.A.;12047526000106;;;;;;76.59000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819833;Centrais Eólicas Serra do Espinhaço S.A.;12049958000156;;;;;;76.59000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819834;Centrais Eólicas Tanque S.A.;12048059000139;;;;;;76.59000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819835;Centrais Eólicas Ventos do Nordeste S.A.;11204086000190;;;;;;76.59000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819836;Central Eólica Santo Antônio de Pádua S.A.;09601233000114;;;;;;100.00000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819837;Central Eólica São Cristóvão S.A.;10272500000136;;;;;;100.00000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819838;Central Eólica São Jorge S.A.;09571485000148;;;;;;100.00000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819839;Embuaca Geração e Comercialização de Energia S.A.;10288461000165;;;;;;100.00000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819840;Eólica Bela Vista Geração e Comercialização de Energia S.A.;10288502000113;;;;;;100.00000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819841;Eólica Icarai Geração e Comercialização de Energia S.A.;12108854000175;;;;;;100.00000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819842;Eólica Mar e Terra Geração e Comercialização de Energia S.A.;10288438000170;;;;;;100.00000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819843;Guaimbê I Parque Solar S.A.;21983240000123;;;;;;76.59000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819844;Guaimbê II Parque Solar S.A.;21904039000103;;;;;;76.59000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819845;Guaimbê III Parque Solar S.A.;22011002000119;;;;;;76.59000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819846;Guaimbê IV Parque Solar S.A.;21983147000119;;;;;;76.59000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819847;Guaimbê V Parque Solar S.A.;22010973000144;;;;;;76.59000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819848;Nova Energia Holding S.A.;22853844000118;;;;;;76.59000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819849;REB EMPREENDIMENTOS E ADMINISTRADORA DE BENS S.A.;09092023000148;;;;;;100.00000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819850;Rei dos Ventos 3 Geradora de Energia S.A.;11637104000128;;;;;;76.59000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819851;VENTOS DE SANTO ONOFRE I ENERGIAS RENOVÁVEIS S.A.;19022138000110;;;;;;100.00000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819852;VENTOS DE SANTO ONOFRE II ENERGIAS RENOVÁVEIS S.A.;19022974000102;;;;;;100.00000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819853;VENTOS DE SANTO ONOFRE III ENERGIAS RENOVÁVEIS S.A.;19023342000155;;;;;;100.00000000;;;;;;;
00.194.724/0001-13;2024-12-31;5;142922;AUREN OPERAÇÕES S.A.;819854;Ventus Holding de Energia Eólica Ltda.;06864892000155;;;;;;76.59000000;;;;;;;
00.242.184/0001-04;2024-12-31;8;148164;ARMAC LOCAÇÃO, LOGÍSTICA E SERVIÇOS S.A.;849848;PÁTIO 2 SERVIÇOS E LOCAÇÃO DE EQUIPAMENTOS LTDA.;41770329000119;;;;;;100.00000000;;;;;;;
00.336.701/0001-04;2024-12-31;4;147676;TELEC BRASILEIRAS S.A. TELEBRAS;848473;Visiona Tecnologia Espacial S.A.;13944554000199;;;;;;49.00000000;;;;;;;
00.622.416/0001-41;2024-12-31;1;138614;STATKRAFT ENERGIAS RENOVAVEIS S.A.;792918;CERAN - Cia Energética Rio das Antas;04237975000199;;;;;;5.00000000;;;;;;;
00.622.416/0001-41;2024-12-31;1;138614;STATKRAFT ENERGIAS RENOVAVEIS S.A.;792919;Dona Francisca Energética S.A.;02832860000117;;;;;;2.12000000;;;;;;;
00.622.416/0001-41;2024-12-31;1;138614;STATKRAFT ENERGIAS RENOVAVEIS S.A.;792920;Energen Energias Renováveis S.A;08207876000115;;;;;;99.99000000;;;;;;;
00.622.416/0001-41;2024-12-31;1;138614;STATKRAFT ENERGIAS RENOVAVEIS S.A.;792921;Esmeralda S.A.;07264588000130;;;;;;100.00000000;;;;;;;
00.622.416/0001-41;2024-12-31;1;138614;STATKRAFT ENERGIAS RENOVAVEIS S.A.;792922;Macaúbas Energética S.A.;09194393000196;;;;;;100.00000000;;;;;;;
00.622.416/0001-41;2024-12-31;1;138614;STATKRAFT ENERGIAS RENOVAVEIS S.A.;792923;Moinho S.A.;09196223000140;;;;;;100.00000000;;;;;;;
00.622.416/0001-41;2024-12-31;1;138614;STATKRAFT ENERGIAS RENOVAVEIS S.A.;792924;Monel Monjolinho Energética S.A.;04834395000189;;;;;;100.00000000;;;;;;;
00.622.416/0001-41;2024-12-31;1;138614;STATKRAFT ENERGIAS RENOVAVEIS S.A.;792925;Morro do Cruzeiro I SA;42615130000189;;;;;;100.00000000;;;;;;;
00.622.416/0001-41;2024-12-31;1;138614;STATKRAFT ENERGIAS RENOVAVEIS S.A.;792926;Morro do Cruzeiro II SA;42625774000158;;;;;;100.00000000;;;;;;;
00.622.416/0001-41;2024-12-31;1;138614;STATKRAFT ENERGIAS RENOVAVEIS S.A.;792927;Novo Horizonte Energética S.A.;09214349000109;;;;;;100.00000000;;;;;;;
00.622.416/0001-41;2024-12-31;1;138614;STATKRAFT ENERGIAS RENOVAVEIS S.A.;792928;Oslo I SA;35637424000146;;;;;;100.00000000;;;;;;;
00.622.416/0001-41;2024-12-31;1;138614;STATKRAFT ENERGIAS RENOVAVEIS S.A.;792929;Oslo II SA;35637246000153;;;;;;100.00000000;;;;;;;
00.622.416/0001-41;2024-12-31;1;138614;STATKRAFT ENERGIAS RENOVAVEIS S.A.;792930;Oslo III SA;35636507000110;;;;;;100.00000000;;;;;;;
00.622.416/0001-41;2024-12-31;1;138614;STATKRAFT ENERGIAS RENOVAVEIS S.A.;792931;Oslo IV SA;35636502000198;;;;;;100.00000000;;;;;;;
00.622.416/0001-41;2024-12-31;1;138614;STATKRAFT ENERGIAS RENOVAVEIS S.A.;792932;Oslo IX SA;35654189000110;;;;;;100.00000000;;;;;;;
00.622.416/0001-41;2024-12-31;1;138614;STATKRAFT ENERGIAS RENOVAVEIS S.A.;792933;Oslo V SA;35636427000165;;;;;;100.00000000;;;;;;;
00.622.416/0001-41;2024-12-31;1;138614;STATKRAFT ENERGIAS RENOVAVEIS S.A.;792934;Oslo VI SA;35636424000121;;;;;;100.00000000;;;;;;;
00.622.416/0001-41;2024-12-31;1;138614;STATKRAFT ENERGIAS RENOVAVEIS S.A.;792935;Oslo VII SA;35637148000116;;;;;;100.00000000;;;;;;;
00.622.416/0001-41;2024-12-31;1;138614;STATKRAFT ENERGIAS RENOVAVEIS S.A.;792936;Oslo VIII SA;35639141000133;;;;;;100.00000000;;;;;;;
00.622.416/0001-41;2024-12-31;1;138614;STATKRAFT ENERGIAS RENOVAVEIS S.A.;792937;Oslo X SA;35654188000176;;;;;;100.00000000;;;;;;;
00.622.416/0001-41;2024-12-31;1;138614;STATKRAFT ENERGIAS RENOVAVEIS S.A.;792938;Oslo XI SA;42615131000123;;;;;;100.00000000;;;;;;;
00.622.416/0001-41;2024-12-31;1;138614;STATKRAFT ENERGIAS RENOVAVEIS S.A.;792939;Oslo XII SA;42618737000112;;;;;;100.00000000;;;;;;;
00.622.416/0001-41;2024-12-31;1;138614;STATKRAFT ENERGIAS RENOVAVEIS S.A.;792940;Oslo XIII SA;42618733000134;;;;;;100.00000000;;;;;;;
00.622.416/0001-41;2024-12-31;1;138614;STATKRAFT ENERGIAS RENOVAVEIS S.A.;792941;Oslo XIV SA;42616057000160;;;;;;100.00000000;;;;;;;
00.622.416/0001-41;2024-12-31;1;138614;STATKRAFT ENERGIAS RENOVAVEIS S.A.;792942;Passos Maia Energética S.A.;08542325000108;;;;;;50.00000000;;;;;;;
00.622.416/0001-41;2024-12-31;1;138614;STATKRAFT ENERGIAS RENOVAVEIS S.A.;792943;Santa Fé Energia SA;08944243000190;;;;;;100.00000000;;;;;;;
00.622.416/0001-41;2024-12-31;1;138614;STATKRAFT ENERGIAS RENOVAVEIS S.A.;792944;Santa Laura S.A.;07328431000120;;;;;;100.00000000;;;;;;;
00.622.416/0001-41;2024-12-31;1;138614;STATKRAFT ENERGIAS RENOVAVEIS S.A.;792945;Santa Rosa S.A.;04468980000102;;;;;;100.00000000;;;;;;;
00.622.416/0001-41;2024-12-31;1;138614;STATKRAFT ENERGIAS RENOVAVEIS S.A.;792946;Seabra Energética S.A.;09196341000159;;;;;;100.00000000;;;;;;;
00.622.416/0001-41;2024-12-31;1;138614;STATKRAFT ENERGIAS RENOVAVEIS S.A.;792947;Seabra Energética S.A.;09196341000159;;;;;;100.00000000;;;;;;;
00.622.416/0001-41;2024-12-31;1;138614;STATKRAFT ENERGIAS RENOVAVEIS S.A.;792948;Serra da Mangabeira SA;35924128000207;;;;;;100.00000000;;;;;;;
00.622.416/0001-41;2024-12-31;1;138614;STATKRAFT ENERGIAS RENOVAVEIS S.A.;792949;Statkraft Comercialização de Energia SA;41808680000151;;;;;;100.00000000;;;;;;;
00.622.416/0001-41;2024-12-31;1;138614;STATKRAFT ENERGIAS RENOVAVEIS S.A.;792950;Ventos de Santa Eugênia Energias Renováveis SA;15674494000167;;;;;;100.00000000;;;;;;;
00.622.416/0001-41;2024-12-31;1;138614;STATKRAFT ENERGIAS RENOVAVEIS S.A.;792951;Ventos de São Vitorino Energias Renováveis SA;15674425000153;;;;;;100.00000000;;;;;;;
00.743.065/0001-27;2024-12-31;5;147980;LITEL PARTICIPACOES S.A.;848810;Vale S.A.;33592510000154;;;;;;1.46000000;;;;;;;
00.776.574/0001-56;2024-12-31;19;148226;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;850201;AME DIGITAL BRASIL INSTITUIÇÃO DE PAGAMENTO LTDA.;32778350000170;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;19;148226;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;850202;AME HOLDING LTDA.;40208827000100;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;19;148226;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;850203;AME PAY CAYMAN LTD.;35153652000140;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;19;148226;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;850204;Ame Pay Delaware Holding LLC;00000000000000;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;19;148226;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;850205;AMERICANAS DELIVERY TECNOLOGIA LTDA.;27815074000132;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;19;148226;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;850206;AMERICANAS LUX;00000000000000;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;19;148226;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;850207;AUCHAL INVESTMENTS;00000000000000;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;19;148226;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;850208;B2W DIGITAL LUX SARL - EM RECUPERAÇÃO JUDICIAL;39850361000162;;;;;;100.00000000;;;;;;;
00.776.574/0001-56;2024-12-31;19;148226;AMERICANAS S.A. - EM RECUPERAÇÃO JUDICIAL;850209;BIT Capital S.A.;29079725000107;;;;;;100.00000000;;;;;;;
