CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Plano_Recompra;Data_Deliberacao;Data_Inicio_Recompra;Data_Fim_Recompra;Valor_Reserva_Disponivel_Recompra;Outras_Caracteristicas_Importantes
02.916.265/0001-60;2020-01-01;15;104723;JBS S.A.;38694;2020-03-25;2020-03-25;2021-09-25;0.00;Reserva de capital em 31/12/2019 negativa em R$233.707 mil. Em 25 de março de 2020, a Companhia comunicou ao mercado em geral que o Conselho de de Administração aprovou o novo plano de recompra de ações. A Companhia poderá, nos termos do Plano de Recompra aprovado e ematendimento ao disposto no artigo 8º da ICVM 567, adquirir até 10% das Ações em Circulação
02.916.265/0001-60;2020-01-01;15;104723;JBS S.A.;38695;2018-06-26;2018-08-09;2020-02-09;0.00;Reserva de capital em 31/12/2017 negativa em R$289.295 mil. Em 03 de julho de 2018, a Companhia comunicou ao mercado em geral que o Conselho de de Administração aprovou o novo plano de recompra de ações para posterior alienação e/ou cancelamento. Nos termos do plano a Companhia poderá adquirir até 160.405.239 ações ordinárias, nominativas, escriturais e sem valor nominal, de sua emissão, correspondentes até 5,88% do total de ações de sua emissão e até 10% das Ações em circulação.
02.916.265/0001-60;2020-01-01;15;104723;JBS S.A.;38696;2017-02-08;2017-02-08;2018-08-08;0.00;Reserva de capital em 31/12/2016 negativa em R$1.743.893.000,00Em 02 de Fevereiro de 2017, o Conselho de Administração da JBS aprovou o cancelamento de 128.110.093 ações, renovando o limite de aquisição de ações para manutenção em tesouraria em um total de 151.844.207 ações no âmbito do Plano de Recompra em vigor.
02.932.074/0001-91;2020-01-01;13;104052;HYPERA S.A.;38567;2019-04-26;2019-04-29;2020-10-29;2794824.00;O Conselho de Administração aprovou, em reunião realizada em 26 de abril de 2019, a aquisição de até 8.000.000 ações ordinárias de nossa emissão, representativas de até 2,00% das ações em circulação, sem redução do capital social, para serem mantidas em tesouraria, canceladas e/ou posteriormente alienadas, especialmente para serem utilizadas no âmbito dos nossos Planos de Opção de Compra de Ações.A aquisição das ações seria por meio de débito das contas de reserva de capital e reserva de lucros (excluídos a reserva legal e a reserva de incentivos fiscais) e de lucros acumulados disponíveis de acordo com as informações financeiras referentes a 31 de dezembro de 2018, até o montante das reservas disponíveis nesse balanço, no valor de R$1.422.449,00.As operações de recompra poderão ser realizadas pelo período de 18 meses, a preços de mercado, com a intermediação das seguintes instituições financeiras: (i) Credit Suisse (Brasil) S.A. Corretora de Títulos e Valores Mobiliários, com sede na Cidade de São Paulo, Estado de São Paulo, na Rua Leopoldo Couto de Magalhães Jr., 700 - 10º and. (parte), Itaim Bibi, CEP 04.542-000, (ii) Bradesco S.A. CTVM, com sede na Cidade de São Paulo, Estado de São Paulo, Av. Paulista, 1.450 - 7º andar, Bela Vista, (iii) Itaú Corretora de Valores S.A., com sede na Cidade de São Paulo, Estado de São Paulo, Av. Brig. Faria Lima, 3.400 - 10º andar e (iv) XP Investimentos CCTVM S.A., com sede na Cidade de São Paulo, Estado de São Paulo, na Avenida Presidente Juscelino Kubitschek, nº 1.909, 25° andar, Vila Nova Conceição, CEP 04543-011.
02.932.074/0001-91;2020-01-01;13;104052;HYPERA S.A.;38568;2017-03-08;2017-03-08;2018-09-08;1796377.00;O Conselho de Administração aprovou, em reunião realizada em 08 de março de 2017, a aquisição de até 10.000.000 ações ordinárias de nossa emissão, representativas de até 2,59% das ações em circulação, sem redução do capital social, para serem mantidas em tesouraria, canceladas e/ou posteriormente alienadas, especialmente para serem utilizadas no âmbito dos nossos Planos de Opção de Compra de Ações.A aquisição das ações seria por meio de débito das contas de reserva de capital e reserva de lucros (excluídos a reserva legal e a reserva de incentivos fiscais) e de lucros acumulados disponíveis de acordo com as informações financeiras referentes a 31 de dezembro de 2016, até o montante das reservas disponíveis nesse balanço, no valor de R$1.796.377,00.As operações de recompra foram realizadas pelo período de 18 meses, a preços de mercado, com a intermediação das seguintes instituições financeiras: (i) Credit Suisse (Brasil) S.A. Corretora de Títulos e Valores Mobiliários, com sede na Cidade de São Paulo, Estado de São Paulo, na Rua Leopoldo Couto de Magalhães Jr., 700 - 10º and. (parte), Itaim Bibi, CEP 04.542-000, (ii) Bradesco S.A. CTVM, com sede na Cidade de São Paulo, Estado de São Paulo, Av. Paulista, 1.450 - 7º andar, Bela Vista, e (iii) Votorantim CTVM Ltda., com sede na Cidade de São Paulo, Estado de São Paulo, na Avenida das Nações Unidas, 14.171, 14° andar, CEP 04794-000.
03.014.553/0001-91;2020-01-01;7;104605;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;38639;2017-09-18;2017-09-18;2019-03-18;67686000.00;Objetivo do Programa de Recompra: maximizar a geração de valor para os acionistas, em razão do desconto atual das ações da Companhia no Mercado.Quantidade de Ações em Circulação: conforme definição do artigo 5º da Instrução CVM nº10/80, há em circulação 72.022.273 ações ordinárias. Quantidade de Ações a serem Adquiridas: poderão ser adquiridas até 4.708.827 ações ordinárias, dentro do limite de 10,0% da quantidade de ações em circulação, conforme definição do artigo 5º da Instrução CVM 10/80. A Diretoria poderá decidir o melhor momento, dentro do prazo do Programa de Recompra, para realizar a aquisição das ações. Prazo Máximo para Aquisição: o Programa de Recompra tem prazo de 18 meses, contados a partir de 18 de setembro de 2017.Instituições Financeiras Autorizadas: a instituição financeira que atuará como intermediária do Programa de Recompra será BTG PACTUAL CTVM S.A. estabelecida na Avenida Faria Lima, nº 3477, 11º andar, São Paulo/SP, CEP 04538-133.Por se tratar da continuidade do programa anterior, foi utilizado o mesmo saldo de reservas/lucros para recompra.
03.014.553/0001-91;2020-01-01;7;104605;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;38640;2016-03-22;2016-03-22;2017-09-22;67686000.00;Objetivo do Programa de Recompra: maximizar a geração de valor para os acionistas, em razão do desconto atual das ações da Companhia no Mercado. Quantidade de Ações em Circulação: conforme definição do artigo 5º da Instrução CVM nº10/80, há em circulação 72.965.271 ações ordinárias. Quantidade de Ações a serem Adquiridas: poderão ser adquiridas até 4.750.200 ações ordinárias, dentro do limite de 10,0% da quantidade de ações em circulação, conforme definição do artigo 5º da Instrução CVM 10/80. A Diretoria poderá decidir o melhor momento, dentro do prazo do Programa de Recompra, para realizar a aquisição das ações. Prazo Máximo para Aquisição: o Programa de Recompra tem prazo de 18 meses, contados a partir de 22 de março de 2016. Instituições Financeiras Autorizadas: a instituição financeira que atuará como intermediária do Programa de Recompra será BTG PACTUAL CTVM S.A. estabelecida na Avenida Faria Lima, nº 3477, 11º andar, São Paulo/SP, CEP 04538-133. A reserva de lucros para recompra reportada consiste no lucro líquido da Companhai de 31/12/2015, base para aprovação do programa.
03.014.553/0001-91;2020-01-01;7;104605;TPI - TRIUNFO PARTICIP. E INVEST. S.A.;38641;2015-03-25;2015-03-25;2016-03-24;245174000.00;Objetivo: manutenção de ações em tesouraria para posterior cancelamento ou alienação com a finalidade de maximizar a geração de valor para os acionistas, tendo em vista o valor de cotação das ações da Companhia na Bolsa Prazo: o prazo máximo para aquisição das referidas ações é de 365 dias, com início em 25/03/2015 e término em 24/03/2016. A aquisição será feita no pregão da Bolsa de Valores - BM&FBovespa, a preço de mercado. Quantidade de ações em circulação no mercado: de acordo com o conceito estabelecido no artigo 5° da Instrução CVM n°10/80, existem atualmente 78.250.000 ações ordinárias em circulação no mercado. Quantidade de ações a serem adquiridas: poderão ser adquiridas até 7.000.000 ações ordinárias, que estão dentro do limite dos 10%, impostos pelo art. 3º da Instrução CVM 10/80. Instituição financeira que atuará como intermediária: BTG Pactual CTVM S.A., estabelecido na Avenida Faria Lima, nº 3477, 11º andar, São Paulo, SP, CEP 04538-133.
03.220.438/0001-73;2020-01-01;15;104607;EQUATORIAL S.A.;38642;2020-12-04;2020-12-04;2022-06-07;0.00; Objetivo da Companhia com o Programa de Recompra: O Programa de Recompra tem por objetivo a aquisição de ações emitidas pela Equatorial Energia S.A. em circulação no mercado para manutenção em tesouraria e posterior alienação ou cancelamento sem redução de capital social, visando maximizar a geração de valor para seus acionistas.  Quantidade máxima de ações a serem adquiridas: até 50.110.056 de ações ordinárias  Quantidade de ações em circulação no mercado, de acordo com a definição dada pelo artigo 8º, §3º da Instrução CVM nº 567/15: 1.002.201.124 ações (com base na posição acionária de 31 de outubro de 2020)  Quantidade de ações em tesouraria nesta data: a Companhia não tem ações de sua emissão mantidas em tesouraria  A Companhia não estima impacto na composição do controle acionário ou na estrutura administrativa da Companhia em razão da implementação do Programa de Recompra  A decisão de cancelamento ou alienação das ações adquiridas no contexto do programa de recompra de ações e mantidas em tesouraria será tomada oportunamente, sendo então devidamente comunicada ao mercado  Prazo máximo para aquisição de ações da Companhia no âmbito do Programa de Recompra: as negociações poderão ser realizadas pelo prazo de até 18 (dezoito) meses contados a partir de 07 de dezembro, inclusive, e encerrando-se, portanto, em 07 de junho de 2022, inclusive  Instituições financeiras que atuarão como intermediárias: As negociações poderão ser realizadas com a intermediação de uma ou mais dentre as seguintes instituições financeiras: XP Investimentos Corretora de Câmbio, Títulos e Valores Mobiliários S.A, com sede na Av. Ataufo de Paiva, 153, 5º e 8º andar, na cidade do Rio de Janeiro, Estado de RJ, CEP 22440-033, inscrita no CNPJ n.º 02.332.886/0001-04 BTG Pactual Corretora de Títulos e Valores Mobiliários S.A, com sede na Av. Brigadeiro Faria Lima, 3477, 14 Andar - Parte, São Paulo, SP, Brasil, CEP 04.538-133, inscrita no CNPJ n.º 43.815.158/0001-22 Safra Corretora de Valores e Cambio LTDA, com sede na Av. Paulista, 2100, São Paulo, SP, Brasil, CEP 01310-930, inscrita no CNPJ n.º 60.783.503/0001-02 Itaú Corretora de Valores S.A., com sede na Av. Brigadeiro Faria Lima, 3500, 3º andar São Paulo, SP, Brasil, CEP 04.538-132, inscrita no CNPJ n.º 61.194.353/0001-64 e BB Corretora, com sede na Rua Senador Dantas, 1045, 37º andar, CEP 20041-923, inscrita no CNPJ n.º 24.933.830/0001-30  Com base nas demonstrações financeiras referentes ao exercício social encerrado em 31 de dezembro de 2019 e nas informações trimestrais auditadas e apresentadas ao fim do terceiro trimestre de 2020, a Companhia tem apresentado plena capacidade de pagamento dos compromissos assumidosDessa forma, dado que a recompra de ações ocorrerá mediante a aplicação de recursos excedentes, e que a administração avalia a situação financeira da Companhia de forma favorável, os administradores entendem que a efetivação do Programa de Recompra não prejudicará o cumprimento das obrigações assumidas com credores nem o pagamento de dividendos obrigatórios. As demais informações sobre o Programa de Recompra de Ações, exigidas nos termos do Anexo 30-XXXVI da Instrução da CVM nº 480, de 7 dezembro de 2009, conforme alterada, foram prestadas como anexo à ata de reunião do Conselho de Administração que aprovou o referido programa e encontram-se disponíveis na sede da Companhia, no website da Companhia (ri.equatorialenergia.com.br), da CVM e da B3 S.A. - Brasil, Bolsa, Balcão.
03.847.461/0001-92;2020-01-01;10;104581;BRADESPAR S.A.;38617;2019-08-14;2019-08-15;2021-02-15;0.00;Data-base: 31.12.2018 Objetivo: Implementar o programa de aquisição de ações de própria emissão para permanência em tesouraria e posterior alienação ou cancelamento sem redução do Capital Social. Aplicar parcela dos recursos existentes em "Reservas de Lucros - Estatutária", disponíveis para investimento, na aquisição de ações que serão mantidas em tesouraria para posterior recolocação no mercado ou cancelamento, a ser decidido oportunamente. Intermediação: Bradesco S.A. CTVM - Av. Paulista, 1.450, 7º andar, Bela Vista, São Paulo, SP, e Ágora Corretora de Títulos e Valores Mobiliários S.A., Praia de Botafogo, 300, salas 601 e 301, parte, Botafogo, Rio de Janeiro, RJ.
03.847.461/0001-92;2020-01-01;10;104581;BRADESPAR S.A.;38618;2018-08-13;2018-08-14;2019-08-14;0.00;Data-base: 31.12.2017Objetivo: Implementar o programa de aquisição de ações de própria emissão para permanência em tesouraria e posterior alienação ou cancelamento sem redução do Capital Social. Aplicar parcela dos recursos existentes em "Reservas de Lucros - Estatutária", disponíveis para investimento, na aquisição de ações que serão mantidas em tesouraria para posterior recolocação no mercado ou cancelamento, a ser decidido oportunamente.Intermediação: Bradesco S.A. CTVM - Av. Paulista, 1.450, 7º andar, Bela Vista, São Paulo, SP, e Ágora Corretora de Títulos e Valores Mobiliários S.A., Praia de Botafogo, 300, salas 601 e 301, parte, Botafogo, Rio de Janeiro, RJ.
03.847.461/0001-92;2020-01-01;10;104581;BRADESPAR S.A.;38619;2017-08-10;2017-08-14;2018-08-14;0.00;Data-base: 31.12.2016Objetivo: Implementar o programa de aquisição de ações de própria emissão para permanência em tesouraria e posterior alienação ou cancelamento sem redução do Capital Social. Aplicar parcela dos recursos existentes em "Reservas de Lucros - Estatutária", disponíveis para investimento, na aquisição de ações que serão mantidas em tesouraria para posterior recolocação no mercado ou cancelamento, a ser decidido oportunamente.Intermediação: Bradesco S.A. CTVM - Av. Paulista, 1.450, 7º andar, Bela Vista, São Paulo, SP, e Ágora Corretora de Títulos e Valores Mobiliários S.A., Praia de Botafogo, 300, salas 601 e 301, parte, Botafogo, Rio de Janeiro, RJ.
03.853.896/0001-40;2020-01-01;5;104572;MARFRIG GLOBAL FOODS S.A.;38606;2020-11-11;2020-11-11;2022-11-11;63211078.00;O objetivo da Companhia na execução do Plano de Recompra de Ações é o de maximizar a geração de valor para os acionistas, por meio de uma administração eficiente da estrutura de capital e da aplicação de reserva de capital disponível na aquisição das ações em bolsa de valores, a preços de mercado, para permanência em tesouraria, cancelamento ou posterior alienação das ações no mercado ou sua destinação ao eventual exercício de opções de compra de ações no âmbito do Plano de Opção de Compra de Ações, sem redução do capital social.
03.853.896/0001-40;2020-01-01;5;104572;MARFRIG GLOBAL FOODS S.A.;38607;2018-09-14;2018-09-14;2020-03-13;51824000.00;O objetivo da Companhia na execução do Plano de Recompra de Ações é o de maximizar a geração de valor para os acionistas, por meio de uma administração eficiente da estrutura de capital e da aplicação de reserva de capital disponível na aquisição das ações em bolsa de valores, a preços de mercado, para permanência em tesouraria, cancelamento ou posterior alienação das ações no mercado ou sua destinação ao eventual exercício de opções de compra de ações no âmbito do Plano de Opção de Compra de Ações, sem redução do capital social.
03.853.896/0001-40;2020-01-01;5;104572;MARFRIG GLOBAL FOODS S.A.;38608;2017-01-10;2017-01-11;2018-07-10;44476000.00;O objetivo da Companhia na execução do Plano de Recompra de Ações é o de maximizar a geração de valor para os acionistas, por meio de uma administração eficiente da estrutura de capital e da aplicação de reserva de capital disponível na aquisição das ações em bolsa de valores, a preços de mercado, para permanência em tesouraria, cancelamento ou posterior alienação das ações no mercado ou sua destinação ao eventual exercício de opções de compra de ações no âmbito do Plano de Opção de Compra de Ações, sem redução do capital social.
03.983.431/0001-03;2020-01-01;7;102941;EDP - ENERGIAS DO BRASIL S.A.;38139;2019-06-19;2019-06-19;2019-07-15;3650264000.00;Em 19 de junho de 2019 o Conselho de Administração aprovou um plano de recompra de 1.500.000 de ações de emissão da Companhia, por um período de até 12 (doze) meses para manuntação em tesouraria, cancelamento ou alienação para fazer frente à outorga de ações no âmbito da atual Política de Remuneração baseada em ações, aprovada em Assembleia Geral realizada em 10 de abril de 2015. A EDP Brasil possui na referida data (i) 295.402.225 ações em circulação e (ii) 602.236 ações em tesouraria. Com a aprovação do Plano de Recompra, a Companhia adquiriu 1.500.000 ações ordinárias de emissão da Companhia, o que representou 0,51% das ações em circulação.
04.065.791/0001-99;2020-01-01;3;103790;SINQIA S.A.;38475;2020-03-12;2020-03-12;2021-03-12;39704000.00;5º programa de recompra de ações
04.065.791/0001-99;2020-01-01;3;103790;SINQIA S.A.;38476;2016-09-05;2016-09-05;2017-09-04;21863000.00;4º programa de recompra de ações
04.065.791/0001-99;2020-01-01;3;103790;SINQIA S.A.;38477;2015-08-26;2015-08-26;2016-08-24;18507090.89;3º programa de recompra de ações
04.437.534/0001-30;2020-01-01;6;100700;LOCAMÉRICA RENT-A-CAR S.A.;37805;2017-03-30;2017-03-31;2017-04-30;18146092.62;A aquisição de ações no âmbito do Programa de Recompra ocorrerá mediante aplicação de recursos disponíveis oriundos quase que em sua integralidade da reserva de capital da Companhia formada em decorrência do aumento de capital decorrente do exercício das opções de compra de ações pelos respectivos beneficiários, conforme aprovado na Reunião do Conselho de Administração de 18 de janeiro de 2017, que, conforme demonstrações financeiras da Companhia referentes ao exercício social encerrado em 31 de dezembro de 2016 ("Demonstrações Financeiras") (nota explicativa 39 - Eventos subsequentes), dispunha de aproximadamente R$18.146 mil, e o saldo de R$1.000,00 remanescente da reserva de capital-opções, que, conforme as mesmas Demonstrações Financeiras (nota explicativa 28 - Plano de remuneração baseado em ações), dispunha de aproximadamente R$4.250 mil.
04.986.320/0001-13;2020-01-01;7;104783;SER EDUCACIONAL S.A.;38711;2018-10-16;2018-10-16;2019-10-16;82741000.00;Em 16 de outubro de 2018, o Conselho de Administração da Ser Educacional, em reunião realizada nesta data, deliberou pelo encerramento antecipado do programa de recompra de ações aprovado em 03 de abril de 2018 pelo cancelamento da totalidade das ações mantidas em tesouraria, ou seja, 5.860.140 (cinco milhões, oitocentos e sessenta mil, cento e quarenta) ações, sem alteração do capital social e com a respectiva contabilização, na forma da lei e pela abertura de um novo programa de recompra de ações da Companhia, em conformidade com a Instrução CVM 567, de 17 de setembro de 2015, sob as seguintes condições:Objetivo da Companhia com o Programa de Recompra: gerar valor para os acionistas, por meio de uma adequada administração da estrutura de capital da Companhia.Quantidade Máxima de ações a serem adquiridas: até 5.326.100 (cinco milhões, trezentos e vinte e seis mil e cem) ações.Quantidade de ações em circulação no mercado, conforme definido pelo artigo 8º, §3º da Instrução CVM nº 567/15: 58.587.107 (cinquenta e oito milhões, quinhentos e oitenta e sete mil e cento e sete) ações.Quantidade de ações em tesouraria nesta data: não há.As ações adquiridas no âmbito do Programa de Recompra serão mantidas em tesouraria, canceladas, ou, ainda, serão destinadas a quaisquer outros planos aprovados pela Assembleia Geral da Companhia.Prazo máximo para aquisição de ações da Companhia no âmbito do Programa de Recompra: 365 dias, contados a partir de 16 de outubro de 2018, tendo como termo final o dia 16 de outubro de 2019, cabendo à Diretoria Executiva definir as datas em que a recompra será efetivamente executada.Sociedades Corretoras: As operações serão realizadas por meio das corretoras BTG PACTUAL CTVM S/A, com endereço na Av. Brigadeiro Faria Lima, 3.477 - 14º Andar - Itaim Bibi CEP 04538-133 São Paulo - SP - Brasil e SANTANDER CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS S/A, com endereço na Av. Juscelino Kubitschek, 2041, E 2235 - Parte - 24 Andar, Vila Nova Conceição, São Paulo, SP, CEP 04543-011, Brasil. De acordo com as informações financeiras mais recentes da Companhia, as quais são relativas ao trimestre encerrado em 30 de junho de 2018, a Companhia dispunha de R$82.741 mil em lucros acumulados, já descontados os valores referentes à reserva legal e de incentivo fiscal. Não existem reservas de lucros a realizar e especial.Os membros do Conselho de Administração entendem de que a situação financeira atual da Companhia é compatível com a possível execução do Programa de Recompra nas condições aprovadas, não sendo vislumbrado nenhum impacto no cumprimento das obrigações assumidas com credores nem no pagamento de dividendos obrigatórios mínimos. Essa conclusão resulta da avaliação do potencial montante financeiro a ser empregado no Programa de Recompra de Ações quando comparado com (i) o nível de obrigações assumidas com credores (ii) o montante, não restrito, disponível em caixa, equivalentes de caixa e aplicações financeiras da Companhia e (iii) a expectativa de geração de caixa pela Companhia ao longo do exercício social de 2018.
04.986.320/0001-13;2020-01-01;7;104783;SER EDUCACIONAL S.A.;38712;2018-04-03;2018-04-03;2018-10-16;108134000.00;Em 3 de abril de 2018, a Ser Educacional S.A. aprovou, por unanimidade, nos termos do artigo 16, k, do Estatuto Social, o novo programa de recompra de ações ("Programa de Recompra"), para posterior manutenção em tesouraria, ou ainda, destinação a outros planos aprovados pela Assembleia Geral da Companhia. O Programa de Recompra deverá observar os limites e condições estabelecidos na Instrução CVM nº 10, de 14 de fevereiro de 1980, conforme alterada ("Instrução CVM nº 10"), sendo os seus principais termos os seguintes:(a) Objetivo da Companhia com o Programa de Recompra: gerar valor para os acionistas, por meio de uma adequada administração da estrutura de capital da Companhia (b) Quantidade Máxima de Ações a Serem Adquiridas: o Conselho de Administração aprovou a aquisição de até 5.482.640 (cinco milhões, quatrocentos e oitenta e dois mil, seiscentos e quarenta) ações (c) Quantidade de Ações em Circulação no Mercado (de acordo com a definição dada pelo artigo 8º, §3º da Instrução CVM nº 567/15): o volume de ações em circulação é de 64.084.047 (sessenta e quatro milhões, oitenta e quatromil e quarenta e sete) ações(d) Quantidade de Ações em tesouraria nesta data: 377.500 (trezentas e setenta e sete mil e quinhentas) ações (e) A Companhia não estima maiores impactos da negociação sobre a composição acionária ou sobre sua estrutura administrativa (f) As ações adquiridas no âmbito do Programa de Recompra serão mantidas em tesouraria, canceladas, ou, ainda, serão destinadas a quaisquer outros planos aprovados pela Assembleia Geral da Companhia (g) Prazo máximo para aquisição de ações da Companhia no âmbito do Programa de Recompra: 365 dias, contados a partir de 3 de abril de 2018, tendo como termo final o dia 3 de abril de 2019, cabendo à Diretoria Executiva definir as datas em que a recompra será efetivamente executada (h) Sociedades Corretoras: As operações serão realizadas por meio das corretoras BTG PACTUAL CTVM S/A com endereço na Av. Brigadeiro Faria Lima, 3.477 - 14º Andar - Itaim Bibi - CEP 04538-133, São Paulo - SP - Brasil e SANTANDER CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS S/A, com endereço na Av. Juscelino Kubitschek, 2041, E 2235 - Parte - 24º Andar, Vila Nova Conceição, São Paulo, SP, CEP 04543-011, Brasil (i) De acordo com as informações financeiras mais recentes da Companhia, as quais são relativas ao exercício social findo em 31 de dezembro de 2017, a Companhia dispunha de R$108.134 mil em lucros acumulados, já descontados os valores referentes a reserva legal e de incentivo fiscal. Não existem reservas de lucros a realizar e especial (j) Os membros do Conselho de Administração entendem de que a situação financeira atual da Companhia é compatível com a possível execução do Programa de Recompra nas condições aprovadas, não sendo vislumbrado nenhum impacto no cumprimento das obrigações assumidas com credores nem no pagamento de dividendos obrigatórios mínimos. Essa conclusão resulta da avaliação do potencial montante financeiro a ser empregado no Programa de Recompra de Ações quando comparado com (i) o nível de obrigações assumidas com credores (ii) o montante, não restrito, disponível em caixa, equivalentes de caixa e aplicações financeiras da Companhia e (iii) a expectativa de geração de caixa pela Companhia ao longo do exercício social de 2018. (k) Descrever as principais características dos instrumentos derivativos que a companhia vier a utilizar, se houver: Não aplicável. (l) Descrever, se houver, eventuais acordos ou orientações de voto existentes entre a companhia e a contraparte das operações: Não aplicável. (m) Na hipótese de operações cursadas fora de mercados organizados de valores mobiliários, informar: Não aplicável.
04.986.320/0001-13;2020-01-01;7;104783;SER EDUCACIONAL S.A.;38713;2017-01-09;2017-01-09;2018-01-09;183700000.00;Em 9 de janeiro de 2017, a Ser Educacional S.A. aprovou, por unanimidade, nos termos do artigo 16, alínea "k" do Estatuto Social, o novo programa de recompra de ações ("Programa de Recompra"), para posterior manutenção em tesouraria, ou ainda, destinação a outros planos aprovados pela Assembleia Geral da Companhia, considerando o encerramento, nesta data (09.01.2017), do prazo do primeiro programa.O Programa de Recompra deverá observar os limites e condições estabelecidos na Instrução CVM nº 567, de 17 de setembro de 2015, conforme alterada ("Instrução CVM nº 567"), sendo os seus principais termos os seguintes:(a) Objetivo: O Programa de Recompra tem como objetivo realizar a aplicação eficiente dos recursos disponíveis em caixa, visando gerar valor para os acionistas, por meio de uma adequada administração da estrutura de capital da empresa.(b) Quantidade de Ações a Serem Adquiridas: o Conselho de Administração aprovou a aquisição de até 2.950.000 (dois milhões, novecentas e cinquenta mil) ações ordinárias, nominativas, escriturais e sem valor nominal de emissão da Companhia, representativas de 8,14% (oito vírgula quatorze por cento) das ações de emissão da Companhia em circulação no mercado ("Ações").(c) Quantidade de Ações em Circulação: conforme definição dada pelo artigo 8º, §3º da Instrução CVM nº 567/15, o volume de ações em circulação é de 36.244.602 (trinta e seis milhões, duzentas e quarenta e quatro mil, seiscentas e duas) ações ordinárias.(d) Quantidade de Ações em tesouraria nesta data: 377.500 (trezentas e setenta e sete mil e quinhentas) ações.(e) Prazo e Preço: O prazo para a recompra das Ações é de 365 (trezentos e sessenta e cinco) dias, vigorando a partir de 9 de janeiro de 2017, tendo como termo final o dia 9 de janeiro de 2018. As operações de recompra de Ações serão realizadas a preço de mercado.(f) Reservas e lucros disponíveis para a recompra: De acordo com as informações financeiras mais recentes da Companhia, as quais são relativas ao trimestre findo em 30 de setembro de 2016, a Companhia dispunha de R$183,7 milhões (cento e oitenta e três milhões e setecentos mil reais) em lucros acumulados, já descontados os valores referentes a reserva legal e de incentivo fiscal. Não existem reservas de lucros a realizar e especial.(g) Local das Aquisições: As aquisições de Ações serão realizadas na B3.
05.197.443/0001-38;2020-01-01;9;100175;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;37646;2020-04-28;2020-04-28;2021-10-28;679695000.00;A Companhia aprovou, em assembleia geral ordinária e extraordinária ocorrida em 28 de abril de 2020, (a) um programa de recompra de até 21.704.063 ações de emissão da Companhia, que poderão ser adquiridas pela Companhia ou por suas controladas, montante no qual já está incluída (b) a aquisição para posterior entrega de 258.316 ações de emissão da Companhia pela Hapvida Assistência Médica Ltda. ("Hapvida Assistência"), sua controlada, a antigo acionista da RN Metropolitan Ltda. ("RN Saúde"), no âmbito da aquisição do remanescente (25%) do capital votante da RN Saúde, de acordo com o respectivo contrato de compra e venda de quotas.O programa de recompra de ações tem por objetivo aplicar recursos disponíveis da Companhia de forma a maximizar a geração de valor para os acionistas, por meio de uma administração eficiente da estrutura de capital. A recompra de ações busca maximizar o retorno aos acionistas, uma vez que, na visão da administração da Companhia, o valor atual de suas ações não reflete o real valor dos seus ativos combinado com a perspectiva de rentabilidade e geração de resultados futuros. Como já mencionado, 258.316 das ações objeto da recompra será adquirida para pagamento de parte do preço de aquisição da totalidade do capital votante da RN Saúde. O valor total atribuído a essa quantidade de ações da Companhia foi de R$ 15.000.000,00.A quantidade de ações da Companhia a serem entregues ao antigo acionista da RN Saúde (e, consequentemente, o seu preço) foi livremente negociado pela administração da Companhia e o antigo acionista, partes independentes, no contexto da operação de aquisição de 100% das quotas da RN Saúde pela Hapvida Assistência.Para a recompra de suas ações, a Companhia e sua controlada Hapvida Assistência utilizarão as seguintes instituições financeiras: Bradesco S.A. Corretora de Títulos e Valores Mobiliários Itaú Corretora de Valores S.A. e Santander Corretora de Câmbio e Valores Mobiliários S.A. Serão utilizados os recursos constantes da reserva de retenção de lucros, cujo saldo em 31 de dezembro de 2019 era de R$679.695.000,00. Cabe salientar que a Companhia dispõe de recursos suficientes para o cumprimento de suas obrigações perante terceiros (inclusive acionistas). O valor a ser utilizado na recompra ora proposta é imaterial e não afetará a liquidez da Companhia.
06.164.253/0001-87;2020-01-01;12;103583;GOL LINHAS AEREAS INTELIGENTES S.A.;38399;2019-07-31;2019-08-01;2020-07-31;101520000.00;Em 31 de julho de 2019, anunciamos o programa de recompra de ações, no qual a Companhia adquiriu a totalidade das 3.000.000 (três milhões) de ações preferenciais pela própria Companhia, nos termos do Artigo 30, §1, "b" da Lei nº 6.404/76, conforme alterada, e Instrução CVM nº 567/2015. A recompra de ações preferenciais foi realizada na B3 S.A. - Brasil, Bolsa, Balcão, sendo que a Companhia recomprou ações preferenciais representativas de 1,096% do total de ações preferenciais emitidas e correspondente a 0,843% do capital social da Companhia, calculado com base na proporção de 35:1 entre os direitos de participação nos dividendos dos detentores de ações ordinárias e preferenciais. Em decorrência das aquisições efetuadas pela Companhia no âmbito do programa de recompra de ações, a Companhia passa a deter um total de 3.006.390 (três milhões, seis mil e trezentas e noventa) ações preferenciais em tesouraria, representativas de 1,098% do total de ações preferenciais emitidas, correspondendo a 0,845% do capital social da Companhia. O plano de recompra, ora concluído, como uma política recorrente da Companhia, teve por objetivo maximizar a geração de valor para o acionista por meio de uma administração eficiente da sua estrutura de capital.
