CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Capital_Social_Reducao;Data_Deliberacao;Data_Reducao;Valor_Total_Reducao;Quantidade_Acoes_Ordinarias;Quantidade_Acoes_Preferenciais;Quantidade_Total_Acoes;Reducao_Capital_Anterior;Valor_Restituido_Por_Acao;Forma_Restituicao;Razao_Reducao
09.267.996/0001-70;2021-01-01;3;111429;YUNY INCORPORADORA HOLDING S.A.;13168;2019-01-22;2019-05-15;50000000.00;50000000;0;50000000;55.880000;1.00000000;Restituição aos sócios, observada sua participação no capital social, da quantia correspondente ao valor nominal das quotas canceladas.;Capital social considerado excessivo para o objeto da Companhia.
09.288.252/0001-32;2021-01-01;5;114695;ANIMA HOLDING S.A.;13588;2012-08-31;2012-08-31;27002507.11;0;0;0;23.120000;0.00000000;dinheiro, crédito ou bens;Em virtude dos prejuízos acumulados nas demonstrações financeiras do exercício de 2011
09.288.252/0001-32;2021-01-01;5;114695;ANIMA HOLDING S.A.;13589;2013-05-28;2013-05-28;47489899.98;0;0;0;40.290000;0.00000000;dinheiro, crédito ou bens;por ser o capital social excessivo
09.304.427/0001-58;2021-01-01;2;113289;HABITASEC SECURITIZADORA SA;13374;2017-12-08;2017-12-08;1200000.00;0;0;0;0.000000;0.00000000;;
09.336.431/0001-06;2021-01-01;8;127209;AUTOPISTA REGIS BITTENCOURT SA;14960;2020-01-20;2020-02-20;40000000.00;0;0;0;0.000000;0.00000000;Moeda corrente;N/A
09.336.431/0001-06;2021-01-01;8;127209;AUTOPISTA REGIS BITTENCOURT SA;14961;2020-01-20;2020-01-20;40000000.00;0;0;0;0.000000;0.00000000;Moeda corrente;N/A
09.336.431/0001-06;2021-01-01;8;127209;AUTOPISTA REGIS BITTENCOURT SA;14962;2020-01-20;2020-03-20;40000000.00;0;0;0;0.000000;0.00000000;Moeda corrente;N/A
09.336.431/0001-06;2021-01-01;8;127209;AUTOPISTA REGIS BITTENCOURT SA;14963;2020-01-20;2020-09-21;40000000.00;0;0;0;0.000000;0.00000000;Moeda corrente;N/A
09.336.431/0001-06;2021-01-01;8;127209;AUTOPISTA REGIS BITTENCOURT SA;14964;2020-01-20;2020-10-20;10000000.00;0;0;0;0.000000;0.00000000;Moeda corrente;N/A
09.336.431/0001-06;2021-01-01;8;127209;AUTOPISTA REGIS BITTENCOURT SA;14965;2020-03-18;2020-10-20;5000000.00;0;0;0;0.000000;0.00000000;Moeda corrente;N/A
09.336.431/0001-06;2021-01-01;8;127209;AUTOPISTA REGIS BITTENCOURT SA;14966;2020-03-18;2020-11-20;15000000.00;0;0;0;0.000000;0.00000000;Moeda corrente;N/A
09.336.431/0001-06;2021-01-01;8;127209;AUTOPISTA REGIS BITTENCOURT SA;14967;2020-03-18;2020-12-21;15000000.00;0;0;0;0.000000;0.00000000;Moeda corrente;N/A
09.336.431/0001-06;2021-01-01;8;127209;AUTOPISTA REGIS BITTENCOURT SA;14968;2020-03-18;2021-09-27;35000000.00;0;0;0;0.000000;0.00000000;Moeda corrente;N/A
09.336.431/0001-06;2021-01-01;8;127209;AUTOPISTA REGIS BITTENCOURT SA;14969;2020-10-02;2021-09-27;15000000.00;0;0;0;0.000000;0.00000000;Moeda Corrente;5 meses
09.336.431/0001-06;2021-01-01;8;127209;AUTOPISTA REGIS BITTENCOURT SA;14970;2021-09-14;2021-09-27;40000000.00;0;0;0;0.000000;0.00000000;Moeda corrente;
10.139.870/0001-08;2021-01-01;9;115934;NEOGRID PARTICIPAÇÕES S.A.;13704;2018-12-14;2018-12-14;931182.00;0;1143818;1143818;0.700000;0.81410000;Participação societária de 20% na Dux Global Inc.;Com base na Assembleia Geral Extraordinária realizada em 14/12/2018, às 15hs, após aguardar 60 dias previsto na Lei das S.A., foi aprovada a redução de capital de R$ 931.182,00 com a entrega da participação societária detida pela Companhia na Dux Global Inc. Louisiana Corporation ao YAFO (Fundo de Investimento em Participações Multiestratégia) mediante o cancelamento de 1.143.818 ações preferenciais nominativas.
10.338.320/0001-00;2021-01-01;8;114370;AFLUENTE TRANSMISSÃO DE ENERGIA ELÉTRICA S/A;13507;2017-01-31;2017-01-31;30000000.00;0;0;0;47.555112;0.47555112;Os acionistas com o direito ao recebimento de proventos correspondentes à redução de capital são os que detiveram posição acionária registrada em 12/04/2017.O valor foi pago na proporção de R$ 0,4755511241 por ação ordinária a partir de 20/4/2017.;A companhia é uma transmissora de energia e seu fluxo de geração de caixa é estável com receitas determinadas pela ANEEL através da RAP (receita anual permitida) reajustada anualmente por índice de inflação - IGPM. Após análise das projeções financeiras e medido desempenho financeiro da companhia verificou-se que fluxo de receitas é suficiente para cobrir as despesas da empresa, que são compostos de: encargos e amortização do financiamento, encargos do setor elétrico e impostos e não estão previstos investimentos significativos para manutenção da sua operação. Assim, mesmo com a redução de capital a companhia continuará em plena capacidade de honrar seus compromissos financeiros e para com terceiros. O capital social integralizado de Afluente T passou no exercício de 2017 de R$ 63.084.700, 00 para R$ 33.084.700,00. A redução de capital foi previamente aprovada pela ANEEL em 13 de dezembro de 2016 através do despacho número 3.267.
10.629.105/0001-68;2021-01-01;14;115628;PRIO S.A.;13676;2015-04-30;2015-04-30;611752039.75;29748449;0;29748449;15.460000;0.00000000;Não se aplica (não houve alteração na quantidade de ações).;Não se aplica (não houve alteração na quantidade de ações).
11.721.921/0001-60;2021-01-01;10;115667;ALPER CONSULTORIA E CORRETORA DE SEGUROS S.A.;13682;2019-05-17;2019-05-17;218436966.18;0;0;0;58.641422;0.00000000;;Absorção do prejuízo acumulado da companhia até 31/12/2018.
11.992.680/0001-93;2021-01-01;5;114692;QUALICORP CONSULTORIA E CORRETORA DE SEGUROS S.A.;13587;2019-08-15;2019-10-15;980000000.00;0;0;0;52.448794;3.49129514;Dinheiro;Capital excessivo
12.091.809/0001-55;2021-01-01;26;114714;BRAVA ENERGIA S.A.;13609;2020-06-30;2020-06-30;687442.81;0;0;0;0.002101;0.00000000;Não houve restituição aos acionistas.;Quando da incorporação reversa da Ônix Petróleo e Gás Participações S.A. ("Ônix") pela Companhia, em 30 de junho de 2020, o acervo líquido da Ônix foi contabilizado no valor negativo de R$687.442,81. Desta forma, foi vertido à conta do capital social da Companhia, sem o cancelamento de ações e, como consequência, o capital social da Companhia foi reduzido de R$327.267.206,03 para R$326.579.763,22. Em 9 de novembro de 2020, a Companhia incorporou a 3R e a sucedeu a título universal, na forma da lei, em todos os seus direitos e obrigações, passando a totalidade dos seus ativos e passivos para o patrimônio da Companhia, ato no qual foi realizado ajuste contábil e societário para contemplar os efeitos da incorporação reversa acima detalhada, no valor de R$38.913.711,84. Tais ajustes foram realizados em virtude de erro de escrita constante do ato societário da referida incorporação e resultou em um ajuste na conta do capital da social da Companhia, conforme consta do laudo de avaliação da Ônix elaborado, na forma do artigo 227, § 3º da Lei nº 6.404 de 15 de dezembro de 1976, com o intuito de respaldar a incorporação reversa acima detalhada. A Companhia ressalta que o referido ajuste não gerou prejuízo a credores, uma vez que a conta capital social já havia sido reduzida e o os próximos eventos societários da Companhia são de aumento de capital, decorrentes, principalmente, da realização oferta.
12.091.809/0001-55;2021-01-01;26;114714;BRAVA ENERGIA S.A.;13610;2021-04-26;2020-11-09;19842529.96;0;0;0;1.589360;0.00000000;Não houve restituição aos acionistas.;A redução do capital social da Companhia foi necessária para refletir as adequações constantes do Laudo de Avaliação Ajustado da 3R Participações, emitido no âmbito da Incorporação, e elaborado pela Empresa Avaliadora com base no Balanço Patrimonial e Demonstração do Resultado do Exercício da 3R Participações levantados em 30 de setembro de 2020.O referido ajuste foi realizado pela Empresa Avaliadora para fins de adequação no saldo do acervo líquido incorporado da 3R Participações. Adicionalmente, foi necessário refletir a movimentação das contas da 3R Participações ocorridas entre o período de 01 de outubro de 2020 e 09 de novembro de 2020. Assim, fez-se necessária a redução do acervo líquido da 3R Participações no montante equivalente a R$ 19.842.529,96 (dezenove milhões, oitocentos e quarenta e dois mil, quinhentos e vinte e nove reais e noventa e seis centavos).
12.320.349/0001-90;2021-01-01;2;113352;ORE  SECURITIZADORA SA;13377;2016-12-29;2016-12-29;7138115.00;12520902;0;12520902;89.620000;0.00000000;;Absorção de prejuízos acumulados
12.420.164/0001-57;2021-01-01;12;114268;CM HOSPITALAR S.A;13501;2021-01-27;2021-01-27;10363343.00;2189416;0;2189416;1.000000;4.73000000;Dinheiro, moeda corrente nacional;Cisão parcial
12.648.327/0001-53;2021-01-01;12;114368;HIDROVIAS DO BRASIL S.A.;13506;2018-06-20;2018-06-20;203101783.86;721006945;0;721006945;0.000000;0.00000000;N/A;Absorção dos prejuízos acumulados constantes das demonstrações financeiras referentes ao exercício social findo em 31 de dezembro de 2017.
13.444.994/0001-87;2021-01-01;6;112696;MLOG S.A.;13335;2015-08-26;2015-08-26;353361556.60;0;937906;937906;42.200000;376.76000000;Em Dinheiro;Ajuste de estrutura de capital em função da fusão com a Maverick Logistica S.A.
13.444.994/0001-87;2021-01-01;6;112696;MLOG S.A.;13336;2016-12-08;2017-02-06;42631756.30;152788;0;152788;5.010000;279.03000000;Não há, pois as ações canceladas não haviam sido integralizadas.;Redimensionamento do Aumento de Capital deliberado em assembleia geral extraordinária realizada em 26/08/2015.
13.457.942/0001-45;2021-01-01;2;109032;RIVA INCORPORADORA S.A;12883;2020-03-02;2020-03-02;8196901.63;0;0;0;0.000000;0.00000000;Não se aplica, tendo em vista que a redução de capital se deu com fins da absorção dos prejuízos sociais acumulados, sem o cancelamento de ações.;Necessidade da absorção de prejuízos acumulados.
13.457.942/0001-45;2021-01-01;2;109032;RIVA INCORPORADORA S.A;12884;2020-10-29;2021-02-12;5812014.48;0;0;0;0.000000;0.00000000;;Absorção de prejuízos acumulados registrados no balanço da Companhia, referente ao período encerrado em 30/09/2020.
13.457.942/0001-45;2021-01-01;2;109032;RIVA INCORPORADORA S.A;12885;2020-10-29;2021-02-12;86531160.47;0;0;0;0.000000;0.00000000;;Por ser considerado excessivo nos termos do artigo nº 173 da Lei das S.A. (6404/76).
14.388.334/0001-99;2021-01-01;5;113647;PARANA BCO S.A.;13402;2021-05-31;2021-05-31;1105608.96;1401546;1369403;2770949;0.143892;0.00000000;;
14.998.371/0001-19;2021-01-01;3;114136;J. MACEDO S.A.;13480;2019-12-30;2019-12-30;66561752.31;821555;1642932;2464487;33.514892;0.00000000;;
16.234.171/0001-15;2021-01-01;3;108940;METANOR SA METANOL DO NE;12857;2020-12-24;2020-12-24;42482454.59;0;0;0;49.645538;0.00000000;Sem cancelamento de ações.;Redução do prejuizo acumulado
16.676.520/0001-59;2021-01-01;16;115559;HOSPITAL MATER DEI S.A.;13664;2020-10-31;2020-10-31;1366491.62;582229;0;582229;0.400000;0.00000000;n/a;Decorrente de operação de cisão parcial da Companhia, conforme detalhado no item 15.7 acima
16.676.520/0001-59;2021-01-01;16;115559;HOSPITAL MATER DEI S.A.;13665;2020-12-31;2020-12-31;235841993.00;235841993;0;235841993;67.300000;0.00000000;n/a;Decorrente de operação de cisão parcial da Companhia, conforme detalhado no item 15.7 acima
17.314.329/0001-20;2021-01-01;15;115108;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;13645;2017-06-28;2017-08-29;48331770.00;0;0;0;5.227236;0.30000000;Moeda corrente nacional.;A redução do capital foi realizada em razão do montante do capital social excessivo para o desempenho das atividades sociais da Companhia.
17.314.329/0001-20;2021-01-01;15;115108;INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.;13646;2018-10-04;2019-01-22;100000000.00;0;0;0;11.411845;0.63000000;Moeda corrente nacional.;A redução do capital foi realizada em razão do montante do capital social excessivo para o desempenho das atividades sociais da Companhia.
17.344.597/0001-94;2021-01-01;17;114072;BB SEGURIDADE PARTICIPAÇÕES S.A.;13466;2019-10-30;2019-12-31;2700000000.00;0;0;0;44.290000;1.35000000;Dinheiro.;Por considerá-lo excessivo, nos termos do artigo 173 da Lei nº 6.404/76.
21.110.778/0001-23;2021-01-01;3;111168;OLIVEIRA TRUST S.A.;13105;2018-05-21;2018-05-21;1189829.52;2346500;2346450;4692950;2189829.520000;0.00000000;Pagamento em dinheiro aos acionistas, na proporção de sua participação no capital social.;Não aplicável, tendo em visto que não houve alteração do número de ações de emissão da Companhia.
21.240.146/0001-84;2021-01-01;10;112883;AGROGALAXY PARTICIPAÇÕES S.A. - EM RECUPERAÇÃO JUDICIAL;13343;2020-10-30;2020-10-30;45295653.40;0;0;0;134302868.100000;0.00000000;Não aplicável.;Aprovação da reorganização societária do Grupo, que acarretou a cisão parcial da Companhia.
23.236.821/0001-27;2021-01-01;1;105482;PATRIMAR ENGENHARIA S.A.;12465;2020-12-31;2020-12-31;12429952.73;2250498;0;2250498;3.861792;0.00000000;Restituição de capital aos acionistas, em moeda corrente nacional, proporcionalmente às suas respectivas participações no capital social da Companhia.;Em decorrência da Cisão Parcial, a redução do capital social da Companhia, mediante o cancelamento de 2.250.498 (dois milhões, duzentos e cinquenta mil, quatrocentos e noventa e oito) ações ordinárias.
23.373.000/0001-32;2021-01-01;11;114448;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;13513;2018-12-31;2018-12-31;80899140.25;42852943;0;42852943;12.817000;0.00000000;Não houve restituição aos acionistas.;Cisão parcial da Companhia, com a versão da totalidade da participação societária que a Companhia possui na JSL Holding Financeira Ltda. para uma nova sociedade empresária denominada JSLF1 Participações Ltda.
24.410.913/0001-44;2021-01-01;5;111575;NU HOLDINGS LTD.;13204;2020-07-15;2020-07-15;817.89;1561475;2261475;3822950;0.003200;0.00000000;Como a redução do capital se deu sobre parcela do capital social autorizado, não houve necessidade de restituição dos valores correspondentes às ações objeto da redução, visto que estas não haviam sido subscritas / integralizadas por quaisquer acionistas.;A redução do capital social ocorreu a fim de remover o excesso de ações que haviam sido autorizadas, mas não emitidas.
24.410.913/0001-44;2021-01-01;5;111575;NU HOLDINGS LTD.;13205;2020-09-10;2020-09-10;5.66;27;0;27;0.002300;0.00000000;Como a redução do capital se deu sobre parcela do capital social autorizado, não houve necessidade de restituição dos valores correspondentes às ações objeto da redução, visto que estas não haviam sido subscritas / integralizadas por quaisquer acionistas.;A redução do capital social ocorreu a fim de remover o excesso de ações que haviam sido autorizadas, mas não emitidas.
24.410.913/0001-44;2021-01-01;5;111575;NU HOLDINGS LTD.;13206;2021-05-29;2021-05-29;3511.92;0;16795799;16795799;1.351800;0.00000000;Não se aplica.;Cancelamento das ações preferenciais seniores, em vista de sua conversão para ações preferenciais da série F-1.
24.410.913/0001-44;2021-01-01;5;111575;NU HOLDINGS LTD.;13207;2021-12-01;2021-12-01;0.00;0;0;0;0.000000;0.00000000;Não se aplica.;Cancelamento das ações preferenciais e das Ações da Administração (15.000).
30.540.991/0001-66;2021-01-01;3;106479;HAGA S.A. INDUSTRIA E COMERCIO;12596;2011-12-31;2011-12-31;0.00;0;0;0;0.000000;0.00000000;NÃO SE APLICA;NÃO SE APLICA
30.723.886/0001-62;2021-01-01;11;113853;BANCO MODAL S.A.;13441;2019-05-30;2020-01-03;70690682.99;0;0;0;20.450000;0.00000000;Como a redução do capital social do Banco foi em decorrência da cisão parcial, cada acionista recebeu 1 (uma) ação de emissão da MAF Distribuidora de Títulos e Valores Mobiliários S.A. para cada 1 (uma) ação de emissão do Banco que possuía na data da cisão parcial.;Não houve restituição ou cancelamento de ações quando da redução do capital social em decorrência da Cisão Parcial havida, pois a parcela cindida deu origem a uma nova Companhia, a qual emitiu ações a partir da integralização da parcela cindida e entregou, aos acionistas do Banco, a quantidade de ações relativa à participação destes no capital do Banco, descontadas, à época, as ações do Banco que eram mantidas em tesouraria.
33.014.556/0001-96;2021-01-01;7;110527;LOJAS AMERICANAS S.A.;12998;2021-06-10;2021-06-10;5264260302.19;0;0;0;0.000000;0.00000000;O acionista da Companhia, titular de 1 ação ordinária ou de 1 ação referencial de emissão da Companhia, receba, como resultado da incorporação do Acervo Cindido por B2W, 0,18 ações ordinárias de emissão de B2W;Redução de capital decorrente da Cisão Parcial, de forma que todos os ativos operacionais da Companhia e passivos que compõem o Acervo Cindido,indicados no Protocolo e Justificação, foram vertidos para a B2W
33.102.476/0001-92;2021-01-01;9;115574;MONTEIRO ARANHA S.A.;13666;2021-10-15;2021-12-17;100000000.00;0;0;0;13.950000;8.16245172;A redução de capital foi efetivada com restituição de valor aos acionistas, na proporção de suas respectivas participações no capital social, no montante de R$ 8,162451726 por ação, mediante, a critério do acionista: (a) o recebimento de 1,558938921 certificados de depósito de ações (units) de emissão de Klabin S.A. para cada ação ordinária de emissão da Companhia de sua titularidade - sendo este o procedimento padrão em caso de ausência de manifestação dos acionistas da Companhia ou (b) recebimento em dinheiro do montante correspondente ao valor de restituição.;No entendimento da administração, considerando o capital social necessário ao desenvolvimento das atividades e a consecução do objeto social da Companhia, com predominância da atividade de holding, a redução de capital se revelou adequada para obter um melhor equilíbrio do seu portfólio de investimentos e de sua estrutura de capital, estando alinhada ao planejamento estratégico de longo prazo da Companhia.
33.352.394/0001-04;2021-01-01;5;115457;CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE;13656;2012-06-13;2012-07-02;3830000000.00;361935886441;90050693404;451986579845;97.446000;0.00000000;não há;não há
38.456.921/0001-36;2021-01-01;20;115576;INFRACOMMERCE CXAAS S.A.;13667;2021-02-19;2021-02-19;19512927.00;0;0;0;27.050000;0.00000000;Não houve cancelamento de ações.;No Instrumento Particular da 1ª Alteração do Contrato Social da Infracommerce CXAS Ltda. (denominação social atual da Companhia) realizada em 18 de setembro de 2020, registrada perante a Junta Comercial do Estado do São Paulo sob o nº 422.689/20-8, em sessão de 7 de outubro de 2020, por um lapso: (i) constou valor incorreto atribuído às quotas à época, e (ii) não foi mencionado, de forma equivocada, que parte do aumento do capital social era decorrente da capitalização de créditos detidos pela Companhia em face de determinadas subsidiárias.
39.346.861/0350-38;2021-01-01;3;112234;CENCOSUD BRASIL COMERCIAL S.A.;13292;2020-07-24;2020-10-27;267170001.00;267170001;0;267170001;0.037797;1.00000000;Cancelamento de (i) 266.071.137 quotas de titularidade da sócia Cencosud Internacional SpA e (ii) 1.098.864 quotas de titularidade da sócia Cencosud S.A., mediante pagamento do montante ao seu respectivo titular.;Considerando que na data da redução de capital a Companhia era organizada sob a forma de sociedade limitada, o capital foi reduzido por ser considerado excessivo em relação ao objeto social da Companhia, conforme faculta o artigo 1.082, II do Código Civil.
39.346.861/0350-38;2021-01-01;3;112234;CENCOSUD BRASIL COMERCIAL S.A.;13293;2021-01-28;2021-03-29;370000000.00;0;0;0;0.054400;0.00000000;Redução de capital sem cancelamento de ações, mediante restituição de capital aos acionistas em bens e moeda corrente nacional, proporcionalmente às suas participações acionárias no capital social da Companhia.;Redução de capital por ser considerado excessivo em relação ao objeto social da Companhia.
39.346.861/0350-38;2021-01-01;3;112234;CENCOSUD BRASIL COMERCIAL S.A.;13294;2021-06-15;2021-06-15;3714235736.04;0;0;0;0.577510;0.00000000;Redução de capital sem cancelamento de ações para absorção de prejuízos nos termos do artigo 173 da Lei 6.404/76.;Redução de capital para absorção de prejuízos da Companhia.
42.331.462/0001-31;2021-01-01;2;114354;EMBPAR PARTICIPAÇÕES S/A;13504;2017-07-26;2017-10-02;121965575.36;0;0;0;0.000000;0.00000000;Foi realizada em bens, mediante a entrega aos acionistas da Companhia, na proporção da participação de cada acionista no capital social no capital social da Companhia, de ações ordinárias e preferenciais de emissão da empresa Portosul Participações S/A. Cada acionista fará jus ao mesmo número de ações da Portosul que atualmente titulam no capital social da Companhia, ou seja, 1 (uma) ação detida no capital da Companhia receberão 1 (uma) ação de emissão da Portosul.;A Administração da Companhia entende que o seu capital social tornou-se excessivo para o desenvolvimento das suas atividades operacionais e da consecução de seus objetivos sociais, e propôs, nos termos do artigo 173 da Lei no 6.404, de 15 de dezembro de 1976 ("Lei das S.A.s"), a redução do capital social, cf Proposta da Administração, divulgada no dia 14/07/2017.
42.331.462/0001-31;2021-01-01;2;114354;EMBPAR PARTICIPAÇÕES S/A;13505;2019-10-23;2019-10-23;84590402.88;0;0;0;0.000000;0.00000000;Não houve restituição, pois a redução de capital não consistiu no cancelamento de ações, mantendo-se inalterado o percentual de participação dos acionistas no capital social da Companhia;A redução do capital reflete o acompanhamento da administração no desenvolvimento dos negócios da Companhia e a adequação de capital às suas necessidades operacionais. Neste contexto, para desenvolvimento dos negócios e consecução dos objetivos sociais da Companhia, considerando os prejuízos acumulados apresentados pela Companhia no exercício findo em 31 de dezembro de 2018 a administração propos que deste prejuízo ocorra a redução de capital. A redução de capital não consistiu no cancelamento de ações, mantendo-se inalterado o percentual de participação dos acionistas no capital social da Companhia
43.185.362/0001-07;2021-01-01;1;105340;IGB ELETRONICA S.A - EM RECUPERACAO JUDICIAL;12447;2020-11-19;2020-11-19;1.00;12504966;0;12504966;0.000001;1.00000000;Constituição de uma nova sociedade através de Cisão parcial.;Cisão parcial.
43.283.811/0001-50;2021-01-01;4;115713;KALUNGA S.A;13687;2020-09-01;2020-09-01;23170942.00;2317094200;0;2317094200;73.630000;0.01000000;Bens/ direitos;Cisão
45.453.214/0001-51;2021-01-01;7;115604;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;13669;2020-12-23;2020-12-23;115401631.81;0;0;0;9.956442;0.00000000;;Absorção de prejuízos acumulados remanescentes após a absorção dos valores constantes na Reserva de Incentivos Fiscais, com base nas demonstrações financeiras da Companhia de 31/12/2019.
46.119.855/0001-37;2021-01-01;5;109278;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;12909;2017-03-10;2016-11-29;89349550.00;89349550;0;89349550;21.894170;0.00000000;Não houve restituição, uma vez que a redução do Capital teve por objetivo absorver os prejuízos acumulados dos exercícios de 2014 e 2015.;A redução do Capital é justificada pela capitalização dos prejuízos acumulados dos exercícios de 2014 e 2015, conforme demonstram os registros contábeis.
46.119.855/0001-37;2021-01-01;5;109278;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;12910;2017-06-13;2017-08-16;50004170.00;50004170;0;50004170;12.940000;1.00000000;A restituição foi realizada em valores monetários. (Em reais);Por considerar o Capital Social da Companhia excessivo em relação ao seu objeto social.
47.508.411/0001-56;2021-01-01;13;114389;CIA BRASILEIRA DE DISTRIBUICAO;13510;2020-12-31;2020-12-31;1215962963.38;0;0;0;17.710350;0.00000000;Não aplicável, visto que não houve redução do número de ações de emissão da Companhia.;A redução decorreu da cisão parcial da Companhia, aprovada em Assembleia Geral Extraordinária realizada em 31 de dezembro de 2020, conforme descrita no item 15.7 deste Formulário de Referência.
48.344.725/0007-19;2021-01-01;1;106853;ALTHAIA S.A. INDÚSTRIA FARMACÊUTICA;12651;2020-12-21;2020-12-21;56642654.98;0;0;0;0.935270;0.00000000;Não aplicável, tendo em vista que se trata de compensação de prejuízos irreparáveis, não havendo restituição de bens aos acionistas e tampouco redução de valor das ações da Companhia, nos termos do artigo 174 da Lei das Sociedades por Ações.;Não aplicável.
48.344.725/0007-19;2021-01-01;1;106853;ALTHAIA S.A. INDÚSTRIA FARMACÊUTICA;12784;2020-12-21;2020-12-21;56642654.98;0;0;0;0.935270;0.00000000;Não aplicável, tendo em vista que se trata de compensação de prejuízos irreparáveis, não havendo restituição de bens aos acionistas e tampouco redução de valor das ações da Companhia, nos termos do artigo 174 da Lei das Sociedades por Ações.;Não aplicável.
49.263.189/0001-02;2021-01-01;5;113497;HELBOR EMPREENDIMENTOS S.A.;13391;2020-07-10;2020-07-10;440270773.66;0;0;0;0.000000;0.00000000;No dia 10 de julho de 2020 foi aprovada em Assembleia Geral Extraordinária a redução do capital social da Companhia, no valor de R$440.270.773,66, sem o cancelamento de ações, mantendo-se inalterado os respectivos percentuais de participação dos atuais acionistas no capital social da Companhia, para absorção dos prejuízos acumulados conforme apurado nas Demonstrações Financeiras referentes ao exercício social findo em 31 de dezembro de 2019. Em razão disso, o capital social da Companhia passará a ser de R$1.310.225.371,4;Tendo em vista a existência de prejuízos acumulados, e conforme lhe faculta o artigo 173 da Lei das Sociedades por Ações, a Administração da Companhia propos aos Acionistas a aprovação da redução do capital social da Companhia.
49.669.856/0001-43;2021-01-01;9;114610;VESTE S.A. ESTILO;13564;2021-01-15;2021-01-15;333992074.92;0;0;0;0.000000;0.00000000;Sem cancelamento de ações;Redução para absorção de parte do prejuízo acumulado constante das demonstrações financeiras da Companhia com data base de 30 de setembro de 2020
50.746.577/0001-15;2021-01-01;11;115492;COSAN S.A.;13659;2014-10-01;2014-10-01;1059590891.30;0;0;0;22.583781;0.00000000;Como a redução do capital social da Companhia foi em decorrência à cisão parcial, cada acionista recebeu 1 (uma) ação ordinária, nominativa, escritural e sem valor nominal de emissão da Cosan Logística S.A. para cada 1 (uma) ação ordinária, nominativa, escritural e sem valor nominal de emissão da Companhia, que possuía na data da cisão parcial em 01 de dezembro de 2014;A redução do capital social ocorreu devido à cisão parcial da Companhia, que teve por objetivo à segregação das atividades de logística, para que desta forma, o segmento de negócio seja desenvolvido dentro de sua especialidade de atuação, estabelecendo estrutura de capital adequada e proporcionando ao mercado maior visibilidade sobre a performance isolada da referida atividade, permitindo aos acionistas e investidores uma melhor avaliação do segmento de negócios de logística e viabilizando a alocação de recursos de acordo com seus interesses e estratégia de investimento.
51.128.999/0001-90;2021-01-01;3;114329;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;13503;2020-04-30;2020-04-30;11396835.64;0;0;0;0.000000;0.00000000;;Redução sem cancelamento de ações para absorção dos prejuízos acumulados constante nas Demonstrações Contábeis referentes ao exercício social findo em 31 de dezembro de 2019.
52.548.435/0001-79;2021-01-01;5;114500;JSL S.A.;13521;2020-08-05;2020-08-05;611727896.88;0;0;0;611727896.880000;0.00000000;N/A;Aprovação da reorganização societária do Grupo, que acarretou na cisão parcial da Companhia.
59.418.806/0001-47;2021-01-01;10;114729;TRACK & FIELD CO S.A.;13620;2018-05-29;2018-05-29;1329.00;1329;0;1329;31.980000;0.00000000;Como a redução do capital social da Companhia foi em decorrência da cisão parcial, cada acionista recebeu 1 (uma) quota de emissão da Track & Field Co Participações Ltda. para cada 1 (uma) quota de emissão da Companhia, que possuía na data da cisão parcial em 29 de maio de 2018.;A redução do capital social ocorreu devido à cisão parcial da Companhia, para a constituição da Track & Field Co Participações Ltda.
59.981.829/0001-65;2021-01-01;4;108549;RODOBENS SA;12798;2020-08-31;2020-08-31;852481165.06;750000000;0;0;61.910000;1.11000000;Emissão de ações da Rodobens Corporativa em razão de Cisão Parcial;Cisão Parcial da Companhia com consequente cancelamento das ações
61.022.042/0001-18;2021-01-01;3;114775;CONSTRUTORA ADOLPHO LINDENBERG S.A.;13627;2012-04-30;2012-04-30;37852195.79;0;0;0;97.135200;0.00000000;O valor da redução de capital aprovado será integralmente destinado para a absorção dos prejuízos acumulados apresentados no balanço patrimonial da Companhia de 31 de dezembro de 2011.;O valor da redução de capital aprovado será integralmente destinado para a absorção dos prejuízos acumulados apresentados no balanço patrimonial da Companhia de 31 de dezembro de 2011.
61.022.042/0001-18;2021-01-01;3;114775;CONSTRUTORA ADOLPHO LINDENBERG S.A.;13628;2021-12-28;2021-12-28;12000000.00;0;0;0;75.000000;0.00000000;O valor da redução de capital aprovado será integralmente destinado para a absorção dos prejuízos acumulados apresentados no balanço patrimonial da Companhia de 31 de dezembro de 2020.;O valor da redução de capital aprovado será integralmente destinado para a absorção dos prejuízos acumulados apresentados no balanço patrimonial da Companhia de 31 de dezembro de 2020.
